course_id,local,modality,date,total_leads
LID,Centro 4,Online,2026-05-11,27
FOR,Centro 2,Hybrid,2026-05-11,26
EMP,Centro 5,In-person,2026-05-11,24
PYT,Centro 2,Hybrid,2026-05-11,24
FOR,Centro 1,In-person,2026-05-11,23
ING,Centro 1,Hybrid,2026-05-11,23
PYT,Centro 1,Online,2026-05-11,23
MNT,Centro 4,In-person,2026-05-11,22
CYB,Centro 5,Hybrid,2026-05-11,21
MNT,Centro 5,In-person,2026-05-11,21
SST,Centro 5,In-person,2026-05-11,21
FOR,Centro 1,Online,2026-05-11,20
GER,Centro 2,In-person,2026-05-11,20
GER,Centro 3,In-person,2026-05-11,20
GER,Centro 5,In-person,2026-05-11,20
TUR,Centro 4,Hybrid,2026-05-11,20
ING,Centro 4,Hybrid,2026-05-11,19
PBI,Centro 2,In-person,2026-05-11,19
PRI,Centro 1,Hybrid,2026-05-11,19
SEG,Centro 3,Online,2026-05-11,19
SEG,Centro 2,In-person,2026-05-11,19
TUR,Centro 1,In-person,2026-05-11,19
SEG,Centro 5,Hybrid,2026-05-11,17
LID,Centro 3,Hybrid,2026-05-11,16
PRO,Centro 4,Hybrid,2026-05-11,16
SCI,Centro 3,Hybrid,2026-05-11,16
SOC,Centro 3,In-person,2026-05-11,16
SST,Centro 3,Online,2026-05-11,16
FOR,Centro 3,In-person,2026-05-11,15
HAC,Centro 2,Online,2026-05-11,15
PRI,Centro 4,Hybrid,2026-05-11,15
PRO,Centro 2,Hybrid,2026-05-11,14
HOT,Centro 4,Hybrid,2026-05-11,12
PBI,Centro 5,In-person,2026-05-11,12
PRI,Centro 1,In-person,2026-05-11,12
SCI,Centro 5,In-person,2026-05-11,12
EMP,Centro 2,In-person,2026-05-11,11
EXC,Centro 1,Hybrid,2026-05-11,11
GES,Centro 1,In-person,2026-05-11,11
HOT,Centro 2,In-person,2026-05-11,11
CYB,Centro 3,Hybrid,2026-05-11,10
CYB,Centro 1,In-person,2026-05-11,10
HAC,Centro 1,In-person,2026-05-11,10
PRI,Centro 3,Hybrid,2026-05-11,10
SCI,Centro 1,Hybrid,2026-05-11,10
SCI,Centro 2,Hybrid,2026-05-11,10
SCI,Centro 4,Hybrid,2026-05-11,10
PRO,Centro 2,Online,2026-05-11,9
PYT,Centro 3,Hybrid,2026-05-11,9
SEG,Centro 4,Hybrid,2026-05-11,9
TUR,Centro 2,Hybrid,2026-05-11,9
MNT,Centro 3,In-person,2026-05-11,8
PYT,Centro 4,Online,2026-05-11,8
SCI,Centro 1,In-person,2026-05-11,8
EMP,Centro 4,In-person,2026-05-11,7
EXC,Centro 2,Online,2026-05-11,7
EXC,Centro 3,Hybrid,2026-05-11,7
INF,Centro 3,Hybrid,2026-05-11,7
PRO,Centro 1,In-person,2026-05-11,7
TUR,Centro 3,In-person,2026-05-11,7
HCP,Centro 1,In-person,2026-05-11,6
INF,Centro 3,In-person,2026-05-11,6
SOC,Centro 2,In-person,2026-05-11,6
TUR,Centro 5,In-person,2026-05-11,6
CYB,Centro 3,In-person,2026-05-11,5
GES,Centro 2,Hybrid,2026-05-11,5
GES,Centro 4,In-person,2026-05-11,5
LID,Centro 3,In-person,2026-05-11,5
PBI,Centro 5,Online,2026-05-11,5
PBI,Centro 3,In-person,2026-05-11,5
GES,Centro 1,Hybrid,2026-05-11,4
GES,Centro 5,In-person,2026-05-11,4
INF,Centro 1,Hybrid,2026-05-11,4
LID,Centro 5,In-person,2026-05-11,4
HCP,Centro 3,In-person,2026-05-11,3
LOG,Centro 2,In-person,2026-05-11,3
LOG,Centro 5,In-person,2026-05-11,3
PRI,Centro 5,Hybrid,2026-05-11,3
SEG,Centro 5,Online,2026-05-11,3
VND,Centro 4,In-person,2026-05-11,3
GES,Centro 2,In-person,2026-05-11,1
ING,Centro 2,Online,2026-05-18,152
MNT,Centro 5,In-person,2026-05-18,133
GER,Centro 3,In-person,2026-05-18,103
CYB,Centro 2,Online,2026-05-18,99
LOG,Centro 5,Hybrid,2026-05-18,95
PBI,Centro 2,Online,2026-05-18,91
CYB,Centro 1,Online,2026-05-18,90
SCI,Centro 3,Hybrid,2026-05-18,90
MNT,Centro 2,In-person,2026-05-18,86
GES,Centro 5,Hybrid,2026-05-18,83
HCP,Centro 1,In-person,2026-05-18,83
HCP,Centro 4,In-person,2026-05-18,80
VND,Centro 2,Online,2026-05-18,77
EMP,Centro 1,In-person,2026-05-18,75
INF,Centro 4,In-person,2026-05-18,74
EXC,Centro 4,Online,2026-05-18,71
VND,Centro 3,Hybrid,2026-05-18,71
HOT,Centro 5,Hybrid,2026-05-18,70
LOG,Centro 4,In-person,2026-05-18,69
CYB,Centro 2,In-person,2026-05-18,68
LID,Centro 3,In-person,2026-05-18,65
SCI,Centro 5,Hybrid,2026-05-18,61
FOR,Centro 3,Hybrid,2026-05-18,58
SEG,Centro 2,In-person,2026-05-18,58
FOR,Centro 3,Online,2026-05-18,57
INF,Centro 5,In-person,2026-05-18,57
FOR,Centro 2,Online,2026-05-18,54
SST,Centro 4,Hybrid,2026-05-18,52
HCP,Centro 3,In-person,2026-05-18,51
PBI,Centro 4,Online,2026-05-18,48
HAC,Centro 2,Online,2026-05-18,47
CYB,Centro 2,Hybrid,2026-05-18,46
LOG,Centro 2,Hybrid,2026-05-18,46
PRO,Centro 1,In-person,2026-05-18,46
CYB,Centro 5,Hybrid,2026-05-18,45
CYB,Centro 3,In-person,2026-05-18,45
EMP,Centro 4,In-person,2026-05-18,45
EXC,Centro 4,Hybrid,2026-05-18,44
ING,Centro 4,Hybrid,2026-05-18,43
LOG,Centro 2,In-person,2026-05-18,43
MNT,Centro 1,In-person,2026-05-18,43
INF,Centro 3,Hybrid,2026-05-18,41
GES,Centro 3,Online,2026-05-18,39
EMP,Centro 2,In-person,2026-05-18,37
PRI,Centro 5,Hybrid,2026-05-18,37
PRI,Centro 1,In-person,2026-05-18,37
PYT,Centro 1,Hybrid,2026-05-18,34
SST,Centro 5,Hybrid,2026-05-18,33
GER,Centro 2,In-person,2026-05-18,32
LOG,Centro 1,In-person,2026-05-18,32
SST,Centro 1,Hybrid,2026-05-18,32
GES,Centro 4,Online,2026-05-18,31
LOG,Centro 3,In-person,2026-05-18,30
PRI,Centro 1,Hybrid,2026-05-18,30
GER,Centro 1,In-person,2026-05-18,29
PRI,Centro 3,Hybrid,2026-05-18,29
SCI,Centro 1,In-person,2026-05-18,29
HAC,Centro 3,In-person,2026-05-18,28
ING,Centro 5,Hybrid,2026-05-18,28
LID,Centro 3,Online,2026-05-18,28
TUR,Centro 1,Hybrid,2026-05-18,26
CYB,Centro 1,Hybrid,2026-05-18,25
PYT,Centro 2,Hybrid,2026-05-18,25
CYB,Centro 3,Hybrid,2026-05-18,23
GES,Centro 4,Hybrid,2026-05-18,23
LID,Centro 5,Hybrid,2026-05-18,23
HAC,Centro 1,In-person,2026-05-18,22
VND,Centro 4,Online,2026-05-18,22
FOR,Centro 4,Online,2026-05-18,21
LID,Centro 1,Hybrid,2026-05-18,20
SEG,Centro 4,Online,2026-05-18,18
SST,Centro 2,In-person,2026-05-18,18
HOT,Centro 1,In-person,2026-05-18,17
ING,Centro 1,Hybrid,2026-05-18,17
SOC,Centro 3,In-person,2026-05-18,17
CYB,Centro 4,Online,2026-05-18,16
INF,Centro 1,In-person,2026-05-18,16
PBI,Centro 4,Hybrid,2026-05-18,16
PYT,Centro 4,Hybrid,2026-05-18,16
EXC,Centro 2,Hybrid,2026-05-18,15
GES,Centro 1,Online,2026-05-18,15
PRO,Centro 5,In-person,2026-05-18,15
VND,Centro 1,In-person,2026-05-18,15
INF,Centro 2,In-person,2026-05-18,14
PRI,Centro 3,In-person,2026-05-18,14
PRO,Centro 2,In-person,2026-05-18,14
LID,Centro 2,Hybrid,2026-05-18,13
SCI,Centro 2,In-person,2026-05-18,13
SEG,Centro 5,In-person,2026-05-18,13
VND,Centro 4,In-person,2026-05-18,13
INF,Centro 1,Hybrid,2026-05-18,12
SEG,Centro 3,Online,2026-05-18,12
LID,Centro 5,In-person,2026-05-18,10
EXC,Centro 2,Online,2026-05-18,9
EXC,Centro 5,Hybrid,2026-05-18,9
PBI,Centro 1,Hybrid,2026-05-18,9
SCI,Centro 4,Hybrid,2026-05-18,9
TUR,Centro 4,In-person,2026-05-18,9
VND,Centro 4,Hybrid,2026-05-18,9
CYB,Centro 4,Hybrid,2026-05-18,8
PRI,Centro 2,Hybrid,2026-05-18,8
EXC,Centro 1,Online,2026-05-18,7
EXC,Centro 3,In-person,2026-05-18,7
FOR,Centro 5,Online,2026-05-18,7
GER,Centro 3,Hybrid,2026-05-18,7
INF,Centro 3,In-person,2026-05-18,7
PBI,Centro 4,In-person,2026-05-18,7
PRO,Centro 2,Hybrid,2026-05-18,7
SEG,Centro 5,Online,2026-05-18,7
HAC,Centro 2,In-person,2026-05-18,6
HOT,Centro 4,In-person,2026-05-18,6
PRI,Centro 4,Hybrid,2026-05-18,6
SEG,Centro 4,In-person,2026-05-18,6
SST,Centro 1,In-person,2026-05-18,6
MNT,Centro 3,In-person,2026-05-18,5
PYT,Centro 1,Online,2026-05-18,5
FOR,Centro 2,Hybrid,2026-05-18,4
HOT,Centro 3,Hybrid,2026-05-18,4
HOT,Centro 5,In-person,2026-05-18,4
ING,Centro 3,In-person,2026-05-18,4
PBI,Centro 5,Online,2026-05-18,4
SEG,Centro 1,In-person,2026-05-18,4
EXC,Centro 1,Hybrid,2026-05-18,3
FOR,Centro 4,Hybrid,2026-05-18,3
FOR,Centro 4,In-person,2026-05-18,3
SCI,Centro 1,Hybrid,2026-05-18,3
MNT,Centro 5,In-person,2026-05-25,163
FOR,Centro 3,Hybrid,2026-05-25,134
CYB,Centro 2,Online,2026-05-25,118
EXC,Centro 1,Online,2026-05-25,107
MNT,Centro 3,In-person,2026-05-25,107
PBI,Centro 2,Online,2026-05-25,104
CYB,Centro 3,Online,2026-05-25,99
PRI,Centro 5,Hybrid,2026-05-25,94
ING,Centro 2,Online,2026-05-25,88
CYB,Centro 1,Online,2026-05-25,82
GES,Centro 2,Hybrid,2026-05-25,80
PBI,Centro 5,Online,2026-05-25,78
HCP,Centro 4,In-person,2026-05-25,74
PBI,Centro 2,In-person,2026-05-25,73
GER,Centro 1,In-person,2026-05-25,72
LOG,Centro 2,In-person,2026-05-25,72
PYT,Centro 5,Hybrid,2026-05-25,72
INF,Centro 2,In-person,2026-05-25,71
GER,Centro 2,In-person,2026-05-25,65
LID,Centro 4,Online,2026-05-25,65
ING,Centro 4,Hybrid,2026-05-25,64
CYB,Centro 4,In-person,2026-05-25,63
INF,Centro 4,In-person,2026-05-25,62
PRO,Centro 3,Hybrid,2026-05-25,61
SEG,Centro 5,In-person,2026-05-25,61
TUR,Centro 4,In-person,2026-05-25,59
FOR,Centro 4,Hybrid,2026-05-25,58
GER,Centro 4,In-person,2026-05-25,57
PBI,Centro 5,Hybrid,2026-05-25,57
PRI,Centro 3,Hybrid,2026-05-25,57
TUR,Centro 5,Hybrid,2026-05-25,55
ING,Centro 4,In-person,2026-05-25,53
PBI,Centro 4,Online,2026-05-25,52
EXC,Centro 2,Hybrid,2026-05-25,50
EMP,Centro 4,In-person,2026-05-25,49
TUR,Centro 1,In-person,2026-05-25,49
INF,Centro 3,In-person,2026-05-25,48
EXC,Centro 4,Online,2026-05-25,47
SCI,Centro 2,Hybrid,2026-05-25,46
PBI,Centro 3,Hybrid,2026-05-25,44
SCI,Centro 3,Hybrid,2026-05-25,44
HCP,Centro 3,In-person,2026-05-25,42
GES,Centro 4,Online,2026-05-25,41
LOG,Centro 5,Hybrid,2026-05-25,41
SEG,Centro 1,Hybrid,2026-05-25,41
GES,Centro 1,Hybrid,2026-05-25,39
PBI,Centro 1,In-person,2026-05-25,39
PBI,Centro 3,In-person,2026-05-25,39
SST,Centro 1,Online,2026-05-25,39
HAC,Centro 1,In-person,2026-05-25,38
SEG,Centro 5,Hybrid,2026-05-25,38
VND,Centro 4,In-person,2026-05-25,38
TUR,Centro 5,In-person,2026-05-25,37
HOT,Centro 3,Hybrid,2026-05-25,36
CYB,Centro 4,Online,2026-05-25,35
CYB,Centro 2,Hybrid,2026-05-25,33
FOR,Centro 2,Online,2026-05-25,33
PRI,Centro 3,In-person,2026-05-25,33
PRO,Centro 5,In-person,2026-05-25,31
SCI,Centro 5,Hybrid,2026-05-25,30
FOR,Centro 5,Online,2026-05-25,29
HOT,Centro 1,Hybrid,2026-05-25,29
PRI,Centro 4,In-person,2026-05-25,28
SOC,Centro 3,In-person,2026-05-25,28
PRI,Centro 1,Hybrid,2026-05-25,27
SST,Centro 5,Hybrid,2026-05-25,27
FOR,Centro 3,Online,2026-05-25,26
ING,Centro 1,Hybrid,2026-05-25,26
LID,Centro 2,In-person,2026-05-25,26
LOG,Centro 4,In-person,2026-05-25,26
LOG,Centro 5,In-person,2026-05-25,26
HOT,Centro 3,In-person,2026-05-25,25
EXC,Centro 1,Hybrid,2026-05-25,22
HAC,Centro 4,Hybrid,2026-05-25,22
LOG,Centro 1,Hybrid,2026-05-25,22
HOT,Centro 1,In-person,2026-05-25,21
INF,Centro 1,In-person,2026-05-25,21
LOG,Centro 1,In-person,2026-05-25,21
SST,Centro 1,In-person,2026-05-25,21
SST,Centro 3,In-person,2026-05-25,21
LOG,Centro 3,Hybrid,2026-05-25,19
PRI,Centro 2,In-person,2026-05-25,19
SEG,Centro 2,In-person,2026-05-25,19
FOR,Centro 3,In-person,2026-05-25,18
FOR,Centro 4,In-person,2026-05-25,18
HAC,Centro 5,In-person,2026-05-25,18
HAC,Centro 2,Online,2026-05-25,17
SCI,Centro 4,Hybrid,2026-05-25,17
HCP,Centro 2,In-person,2026-05-25,16
VND,Centro 2,Online,2026-05-25,16
VND,Centro 5,Hybrid,2026-05-25,14
INF,Centro 4,Hybrid,2026-05-25,12
MNT,Centro 2,In-person,2026-05-25,12
SEG,Centro 5,Online,2026-05-25,12
GES,Centro 4,In-person,2026-05-25,11
PBI,Centro 5,In-person,2026-05-25,11
PYT,Centro 1,Online,2026-05-25,11
INF,Centro 5,In-person,2026-05-25,10
SCI,Centro 1,In-person,2026-05-25,10
SST,Centro 1,Hybrid,2026-05-25,10
EMP,Centro 2,In-person,2026-05-25,9
HOT,Centro 5,In-person,2026-05-25,9
HAC,Centro 3,Hybrid,2026-05-25,8
HOT,Centro 2,In-person,2026-05-25,7
PRI,Centro 1,In-person,2026-05-25,7
SEG,Centro 1,In-person,2026-05-25,7
VND,Centro 5,In-person,2026-05-25,7
VND,Centro 1,In-person,2026-05-25,6
CYB,Centro 2,In-person,2026-05-25,5
HAC,Centro 4,In-person,2026-05-25,5
CYB,Centro 4,Hybrid,2026-05-25,4
EXC,Centro 4,Hybrid,2026-05-25,4
FOR,Centro 4,Online,2026-05-25,4
GER,Centro 3,In-person,2026-05-25,4
GES,Centro 5,Hybrid,2026-05-25,4
LID,Centro 2,Online,2026-05-25,4
LID,Centro 1,Hybrid,2026-05-25,4
LOG,Centro 2,Hybrid,2026-05-25,4
PBI,Centro 1,Hybrid,2026-05-25,4
SCI,Centro 2,In-person,2026-05-25,4
SEG,Centro 4,Online,2026-05-25,4
TUR,Centro 2,In-person,2026-05-25,4
VND,Centro 4,Online,2026-05-25,4
MNT,Centro 4,In-person,2026-05-25,3
PBI,Centro 1,Online,2026-05-25,3
PBI,Centro 2,Hybrid,2026-05-25,3
VND,Centro 2,In-person,2026-05-25,3
SCI,Centro 1,In-person,2026-06-01,149
FOR,Centro 5,Online,2026-06-01,132
PBI,Centro 4,Online,2026-06-01,91
SST,Centro 4,Online,2026-06-01,88
SEG,Centro 5,Online,2026-06-01,85
CYB,Centro 5,Hybrid,2026-06-01,84
EXC,Centro 5,Hybrid,2026-06-01,84
CYB,Centro 3,Hybrid,2026-06-01,83
EMP,Centro 4,In-person,2026-06-01,80
CYB,Centro 4,Online,2026-06-01,78
HAC,Centro 3,Hybrid,2026-06-01,77
SST,Centro 5,Hybrid,2026-06-01,71
PRO,Centro 5,Online,2026-06-01,70
PBI,Centro 4,Hybrid,2026-06-01,68
VND,Centro 5,Online,2026-06-01,68
PYT,Centro 5,Hybrid,2026-06-01,66
EXC,Centro 1,Online,2026-06-01,64
GER,Centro 3,In-person,2026-06-01,58
MNT,Centro 2,In-person,2026-06-01,58
INF,Centro 3,In-person,2026-06-01,57
SCI,Centro 1,Hybrid,2026-06-01,55
EMP,Centro 2,In-person,2026-06-01,54
EXC,Centro 4,Hybrid,2026-06-01,54
HCP,Centro 4,In-person,2026-06-01,48
PYT,Centro 5,In-person,2026-06-01,47
ING,Centro 2,Hybrid,2026-06-01,45
PYT,Centro 2,Hybrid,2026-06-01,42
SEG,Centro 3,Online,2026-06-01,40
CYB,Centro 4,Hybrid,2026-06-01,39
INF,Centro 2,In-person,2026-06-01,39
EXC,Centro 2,Online,2026-06-01,37
SEG,Centro 5,Hybrid,2026-06-01,37
LID,Centro 5,In-person,2026-06-01,36
LOG,Centro 3,In-person,2026-06-01,36
SCI,Centro 4,Hybrid,2026-06-01,34
HOT,Centro 1,In-person,2026-06-01,33
LOG,Centro 3,Hybrid,2026-06-01,33
EXC,Centro 4,Online,2026-06-01,32
HAC,Centro 4,In-person,2026-06-01,32
INF,Centro 1,Hybrid,2026-06-01,30
PRI,Centro 3,In-person,2026-06-01,30
PRI,Centro 4,In-person,2026-06-01,30
VND,Centro 5,In-person,2026-06-01,30
FOR,Centro 4,Hybrid,2026-06-01,29
HCP,Centro 1,In-person,2026-06-01,29
ING,Centro 3,In-person,2026-06-01,29
PBI,Centro 2,In-person,2026-06-01,29
CYB,Centro 2,Hybrid,2026-06-01,28
CYB,Centro 2,Online,2026-06-01,27
TUR,Centro 5,In-person,2026-06-01,26
HAC,Centro 4,Hybrid,2026-06-01,25
MNT,Centro 1,In-person,2026-06-01,25
SST,Centro 1,In-person,2026-06-01,25
GES,Centro 5,Hybrid,2026-06-01,24
PRO,Centro 1,In-person,2026-06-01,24
EMP,Centro 1,In-person,2026-06-01,23
EXC,Centro 1,In-person,2026-06-01,23
HAC,Centro 5,Hybrid,2026-06-01,23
PRI,Centro 1,In-person,2026-06-01,21
PRO,Centro 5,In-person,2026-06-01,21
SST,Centro 2,In-person,2026-06-01,20
TUR,Centro 4,In-person,2026-06-01,20
INF,Centro 4,In-person,2026-06-01,18
LID,Centro 3,Online,2026-06-01,18
MNT,Centro 5,In-person,2026-06-01,18
SEG,Centro 4,Online,2026-06-01,18
HCP,Centro 4,Hybrid,2026-06-01,17
ING,Centro 3,Hybrid,2026-06-01,17
SEG,Centro 2,In-person,2026-06-01,16
GER,Centro 1,In-person,2026-06-01,15
CYB,Centro 1,Online,2026-06-01,14
CYB,Centro 2,In-person,2026-06-01,14
HAC,Centro 3,In-person,2026-06-01,14
HOT,Centro 3,In-person,2026-06-01,13
LID,Centro 4,Online,2026-06-01,12
PRI,Centro 1,Hybrid,2026-06-01,12
GER,Centro 2,In-person,2026-06-01,11
HCP,Centro 2,Hybrid,2026-06-01,11
HOT,Centro 1,Hybrid,2026-06-01,11
LOG,Centro 1,Hybrid,2026-06-01,11
GES,Centro 1,Hybrid,2026-06-01,10
INF,Centro 2,Hybrid,2026-06-01,10
LOG,Centro 5,In-person,2026-06-01,10
SCI,Centro 5,Hybrid,2026-06-01,10
FOR,Centro 3,In-person,2026-06-01,9
HAC,Centro 5,In-person,2026-06-01,9
TUR,Centro 3,In-person,2026-06-01,9
HAC,Centro 5,Online,2026-06-01,8
SST,Centro 3,In-person,2026-06-01,8
ING,Centro 1,Hybrid,2026-06-01,7
PRO,Centro 2,In-person,2026-06-01,7
ING,Centro 2,Online,2026-06-01,6
SST,Centro 4,In-person,2026-06-01,6
CYB,Centro 4,In-person,2026-06-01,5
FOR,Centro 1,Hybrid,2026-06-01,5
GES,Centro 2,In-person,2026-06-01,5
LID,Centro 1,Hybrid,2026-06-01,5
FOR,Centro 1,Online,2026-06-01,4
FOR,Centro 2,Hybrid,2026-06-01,4
GES,Centro 2,Hybrid,2026-06-01,4
LID,Centro 3,Hybrid,2026-06-01,4
LOG,Centro 2,In-person,2026-06-01,4
PBI,Centro 1,Online,2026-06-01,4
PBI,Centro 2,Online,2026-06-01,4
PBI,Centro 2,Hybrid,2026-06-01,4
PBI,Centro 3,Hybrid,2026-06-01,4
PBI,Centro 4,In-person,2026-06-01,4
PRI,Centro 2,In-person,2026-06-01,4
SEG,Centro 5,In-person,2026-06-01,4
TUR,Centro 4,Hybrid,2026-06-01,4
VND,Centro 4,Hybrid,2026-06-01,4
HCP,Centro 3,In-person,2026-06-01,3
INF,Centro 5,Hybrid,2026-06-01,3
PBI,Centro 1,Hybrid,2026-06-01,3
PRI,Centro 2,Hybrid,2026-06-01,3
VND,Centro 2,In-person,2026-06-01,3
PBI,Centro 5,Online,2026-06-01,2
PBI,Centro 2,Online,2026-06-08,148
MNT,Centro 5,In-person,2026-06-08,102
PBI,Centro 4,Online,2026-06-08,100
PRI,Centro 5,In-person,2026-06-08,96
SST,Centro 5,Hybrid,2026-06-08,96
PRO,Centro 4,Hybrid,2026-06-08,93
HCP,Centro 1,In-person,2026-06-08,87
GES,Centro 2,Online,2026-06-08,85
PBI,Centro 1,Hybrid,2026-06-08,84
SEG,Centro 5,In-person,2026-06-08,82
PBI,Centro 5,Online,2026-06-08,80
MNT,Centro 3,In-person,2026-06-08,76
PRO,Centro 2,Online,2026-06-08,71
PYT,Centro 1,Online,2026-06-08,71
FOR,Centro 4,Online,2026-06-08,70
PYT,Centro 1,In-person,2026-06-08,70
FOR,Centro 1,Online,2026-06-08,69
FOR,Centro 1,Hybrid,2026-06-08,68
HOT,Centro 5,In-person,2026-06-08,68
VND,Centro 4,Hybrid,2026-06-08,68
ING,Centro 5,Hybrid,2026-06-08,67
SCI,Centro 1,Hybrid,2026-06-08,66
INF,Centro 2,In-person,2026-06-08,65
PBI,Centro 2,In-person,2026-06-08,65
MNT,Centro 1,In-person,2026-06-08,63
EXC,Centro 2,Online,2026-06-08,57
CYB,Centro 1,Online,2026-06-08,56
CYB,Centro 5,Online,2026-06-08,55
LID,Centro 3,Online,2026-06-08,55
PBI,Centro 3,In-person,2026-06-08,54
HOT,Centro 1,In-person,2026-06-08,53
LOG,Centro 5,Hybrid,2026-06-08,53
PRI,Centro 3,In-person,2026-06-08,52
INF,Centro 5,In-person,2026-06-08,51
GES,Centro 4,Online,2026-06-08,49
LID,Centro 2,Hybrid,2026-06-08,49
PYT,Centro 1,Hybrid,2026-06-08,49
HCP,Centro 3,In-person,2026-06-08,47
LID,Centro 1,Hybrid,2026-06-08,46
SST,Centro 3,In-person,2026-06-08,43
PYT,Centro 4,Hybrid,2026-06-08,41
SEG,Centro 3,In-person,2026-06-08,39
TUR,Centro 5,In-person,2026-06-08,38
MNT,Centro 2,In-person,2026-06-08,35
SEG,Centro 3,Online,2026-06-08,34
LOG,Centro 3,Hybrid,2026-06-08,33
ING,Centro 4,In-person,2026-06-08,32
CYB,Centro 4,Hybrid,2026-06-08,31
FOR,Centro 3,Hybrid,2026-06-08,25
GES,Centro 3,Online,2026-06-08,25
SEG,Centro 2,In-person,2026-06-08,25
HOT,Centro 2,In-person,2026-06-08,24
PRI,Centro 4,Hybrid,2026-06-08,22
CYB,Centro 2,Online,2026-06-08,21
PBI,Centro 4,In-person,2026-06-08,21
ING,Centro 1,Hybrid,2026-06-08,19
VND,Centro 5,Online,2026-06-08,19
PBI,Centro 4,Hybrid,2026-06-08,18
SCI,Centro 5,Hybrid,2026-06-08,18
EXC,Centro 4,Online,2026-06-08,17
LOG,Centro 2,In-person,2026-06-08,17
PBI,Centro 5,In-person,2026-06-08,17
SOC,Centro 3,In-person,2026-06-08,17
PRI,Centro 1,In-person,2026-06-08,16
PRO,Centro 1,In-person,2026-06-08,16
EMP,Centro 4,In-person,2026-06-08,15
PRO,Centro 4,Online,2026-06-08,14
PYT,Centro 2,Hybrid,2026-06-08,13
SCI,Centro 1,In-person,2026-06-08,13
PYT,Centro 5,Online,2026-06-08,12
CYB,Centro 3,Hybrid,2026-06-08,11
EXC,Centro 4,Hybrid,2026-06-08,11
FOR,Centro 5,Online,2026-06-08,11
FOR,Centro 1,In-person,2026-06-08,11
GER,Centro 3,In-person,2026-06-08,11
LOG,Centro 5,In-person,2026-06-08,11
PRI,Centro 1,Hybrid,2026-06-08,11
PRI,Centro 2,In-person,2026-06-08,11
HAC,Centro 5,Hybrid,2026-06-08,10
LID,Centro 2,Online,2026-06-08,10
PBI,Centro 5,Hybrid,2026-06-08,10
VND,Centro 2,In-person,2026-06-08,10
CYB,Centro 4,In-person,2026-06-08,9
GER,Centro 4,In-person,2026-06-08,9
LOG,Centro 4,In-person,2026-06-08,9
SST,Centro 4,In-person,2026-06-08,9
CYB,Centro 1,Hybrid,2026-06-08,8
FOR,Centro 2,In-person,2026-06-08,7
GER,Centro 3,Hybrid,2026-06-08,7
INF,Centro 2,Hybrid,2026-06-08,7
LID,Centro 4,Hybrid,2026-06-08,7
PBI,Centro 3,Online,2026-06-08,7
PBI,Centro 3,Hybrid,2026-06-08,7
CYB,Centro 2,Hybrid,2026-06-08,5
FOR,Centro 3,Online,2026-06-08,5
FOR,Centro 5,In-person,2026-06-08,5
LID,Centro 1,Online,2026-06-08,5
CYB,Centro 4,Online,2026-06-08,4
GER,Centro 2,In-person,2026-06-08,4
HCP,Centro 4,In-person,2026-06-08,4
HOT,Centro 3,In-person,2026-06-08,4
ING,Centro 4,Hybrid,2026-06-08,4
PBI,Centro 2,Hybrid,2026-06-08,4
SEG,Centro 5,Online,2026-06-08,4
TUR,Centro 1,Hybrid,2026-06-08,4
TUR,Centro 2,Hybrid,2026-06-08,4
EXC,Centro 5,Online,2026-06-08,3
EXC,Centro 1,Hybrid,2026-06-08,3
HAC,Centro 4,In-person,2026-06-08,3
HCP,Centro 2,In-person,2026-06-08,3
MNT,Centro 4,In-person,2026-06-08,3
TUR,Centro 1,In-person,2026-06-08,3
HAC,Centro 4,Hybrid,2026-06-15,139
CYB,Centro 3,Hybrid,2026-06-15,138
CYB,Centro 2,Hybrid,2026-06-15,124
PYT,Centro 4,Online,2026-06-15,95
ING,Centro 2,Online,2026-06-15,87
CYB,Centro 2,Online,2026-06-15,83
LOG,Centro 3,Hybrid,2026-06-15,83
LID,Centro 1,Hybrid,2026-06-15,82
INF,Centro 1,Hybrid,2026-06-15,80
VND,Centro 2,In-person,2026-06-15,77
SCI,Centro 1,Hybrid,2026-06-15,76
SST,Centro 2,Online,2026-06-15,72
PYT,Centro 5,Online,2026-06-15,69
PYT,Centro 2,Hybrid,2026-06-15,69
HAC,Centro 5,Online,2026-06-15,68
LID,Centro 3,Hybrid,2026-06-15,68
CYB,Centro 5,Online,2026-06-15,66
PBI,Centro 2,Online,2026-06-15,65
CYB,Centro 5,Hybrid,2026-06-15,62
PBI,Centro 4,Online,2026-06-15,62
EMP,Centro 4,In-person,2026-06-15,61
SOC,Centro 3,In-person,2026-06-15,61
FOR,Centro 2,In-person,2026-06-15,58
ING,Centro 1,Hybrid,2026-06-15,58
MNT,Centro 2,In-person,2026-06-15,58
HAC,Centro 5,In-person,2026-06-15,57
MNT,Centro 5,In-person,2026-06-15,57
PBI,Centro 5,In-person,2026-06-15,56
CYB,Centro 1,Online,2026-06-15,55
PBI,Centro 1,Hybrid,2026-06-15,55
CYB,Centro 2,In-person,2026-06-15,53
SEG,Centro 5,Online,2026-06-15,51
GER,Centro 4,Hybrid,2026-06-15,49
LID,Centro 4,Hybrid,2026-06-15,49
GER,Centro 3,In-person,2026-06-15,48
SOC,Centro 5,Hybrid,2026-06-15,48
INF,Centro 2,In-person,2026-06-15,47
ING,Centro 3,In-person,2026-06-15,47
CYB,Centro 3,Online,2026-06-15,45
