course_id,local,modality,date,total_sales
HCP,Centro 4,In-person,2026-10-19,1
INF,Centro 1,Hybrid,2026-10-19,1
LID,Centro 3,In-person,2026-10-19,1
LID,Centro 5,Hybrid,2026-10-19,1
MNT,Centro 2,In-person,2026-10-19,1
PRI,Centro 2,In-person,2026-10-19,1
PRO,Centro 2,Hybrid,2026-10-19,1
PYT,Centro 5,Hybrid,2026-10-19,1
SCI,Centro 4,In-person,2026-10-19,1
SEG,Centro 1,Hybrid,2026-10-19,1
SEG,Centro 4,Online,2026-10-19,1
SST,Centro 2,In-person,2026-10-19,1
TUR,Centro 2,Hybrid,2026-10-19,1
TUR,Centro 3,Hybrid,2026-10-19,1
TUR,Centro 5,In-person,2026-10-19,1
VND,Centro 3,Online,2026-10-19,1
EXC,Centro 3,Online,2026-10-26,71
PBI,Centro 1,Hybrid,2026-10-26,44
PBI,Centro 2,Online,2026-10-26,41
VND,Centro 4,Hybrid,2026-10-26,40
LOG,Centro 5,In-person,2026-10-26,38
EXC,Centro 1,Online,2026-10-26,36
MNT,Centro 3,In-person,2026-10-26,35
PRO,Centro 5,Hybrid,2026-10-26,34
CYB,Centro 4,Online,2026-10-26,33
PRI,Centro 3,In-person,2026-10-26,33
PRO,Centro 5,Online,2026-10-26,33
SST,Centro 3,In-person,2026-10-26,33
GER,Centro 4,In-person,2026-10-26,32
SEG,Centro 1,In-person,2026-10-26,31
GER,Centro 3,In-person,2026-10-26,29
GER,Centro 5,In-person,2026-10-26,29
PRI,Centro 2,Hybrid,2026-10-26,29
SST,Centro 2,Hybrid,2026-10-26,27
LID,Centro 2,Online,2026-10-26,25
PYT,Centro 4,Online,2026-10-26,25
TUR,Centro 2,In-person,2026-10-26,25
HAC,Centro 2,Online,2026-10-26,24
SEG,Centro 1,Hybrid,2026-10-26,24
GES,Centro 2,In-person,2026-10-26,23
PBI,Centro 4,Online,2026-10-26,23
PYT,Centro 2,Hybrid,2026-10-26,23
EMP,Centro 5,In-person,2026-10-26,22
GES,Centro 2,Online,2026-10-26,22
INF,Centro 2,Hybrid,2026-10-26,22
SST,Centro 1,Hybrid,2026-10-26,22
VND,Centro 5,Online,2026-10-26,21
GER,Centro 2,In-person,2026-10-26,20
MNT,Centro 5,In-person,2026-10-26,20
SST,Centro 4,Online,2026-10-26,20
FOR,Centro 1,Online,2026-10-26,19
ING,Centro 5,Online,2026-10-26,19
VND,Centro 3,Hybrid,2026-10-26,19
VND,Centro 4,Online,2026-10-26,19
GER,Centro 2,Hybrid,2026-10-26,18
PRO,Centro 1,Online,2026-10-26,18
PRO,Centro 4,In-person,2026-10-26,18
LID,Centro 1,In-person,2026-10-26,17
ING,Centro 3,Hybrid,2026-10-26,16
PBI,Centro 5,In-person,2026-10-26,16
SCI,Centro 2,In-person,2026-10-26,16
GES,Centro 1,In-person,2026-10-26,15
ING,Centro 2,Online,2026-10-26,15
MNT,Centro 1,In-person,2026-10-26,15
PRI,Centro 1,In-person,2026-10-26,15
GES,Centro 4,In-person,2026-10-26,14
LID,Centro 3,In-person,2026-10-26,14
PBI,Centro 2,In-person,2026-10-26,14
PBI,Centro 4,In-person,2026-10-26,14
PYT,Centro 5,Hybrid,2026-10-26,14
VND,Centro 2,Online,2026-10-26,14
EMP,Centro 4,In-person,2026-10-26,13
EXC,Centro 1,Hybrid,2026-10-26,13
GER,Centro 4,Hybrid,2026-10-26,13
SEG,Centro 4,Hybrid,2026-10-26,13
CYB,Centro 2,In-person,2026-10-26,12
HCP,Centro 2,In-person,2026-10-26,12
LID,Centro 4,Hybrid,2026-10-26,12
PBI,Centro 2,Hybrid,2026-10-26,12
PYT,Centro 2,Online,2026-10-26,12
SST,Centro 1,In-person,2026-10-26,12
EXC,Centro 2,Hybrid,2026-10-26,11
FOR,Centro 3,Hybrid,2026-10-26,11
INF,Centro 4,In-person,2026-10-26,11
LID,Centro 2,In-person,2026-10-26,11
PYT,Centro 3,Hybrid,2026-10-26,11
SOC,Centro 2,Hybrid,2026-10-26,11
EMP,Centro 1,In-person,2026-10-26,10
FOR,Centro 2,Hybrid,2026-10-26,10
INF,Centro 3,Hybrid,2026-10-26,10
SCI,Centro 2,Hybrid,2026-10-26,10
EMP,Centro 3,In-person,2026-10-26,9
PBI,Centro 1,Online,2026-10-26,9
PRI,Centro 1,Hybrid,2026-10-26,9
EXC,Centro 2,In-person,2026-10-26,8
GES,Centro 2,Hybrid,2026-10-26,8
LID,Centro 4,Online,2026-10-26,8
LID,Centro 5,Hybrid,2026-10-26,8
SCI,Centro 4,In-person,2026-10-26,8
SCI,Centro 5,In-person,2026-10-26,7
SOC,Centro 5,In-person,2026-10-26,7
CYB,Centro 2,Online,2026-10-26,6
GES,Centro 5,In-person,2026-10-26,6
HOT,Centro 5,In-person,2026-10-26,6
FOR,Centro 5,Online,2026-10-26,5
GER,Centro 1,Hybrid,2026-10-26,5
GES,Centro 4,Hybrid,2026-10-26,5
LOG,Centro 1,In-person,2026-10-26,5
LOG,Centro 2,In-person,2026-10-26,5
PRI,Centro 4,In-person,2026-10-26,5
PRI,Centro 5,In-person,2026-10-26,5
PYT,Centro 2,In-person,2026-10-26,5
SST,Centro 5,Hybrid,2026-10-26,5
TUR,Centro 3,In-person,2026-10-26,5
FOR,Centro 2,In-person,2026-10-26,4
LID,Centro 1,Online,2026-10-26,4
LOG,Centro 1,Hybrid,2026-10-26,4
PBI,Centro 3,Online,2026-10-26,4
CYB,Centro 3,In-person,2026-10-26,3
GER,Centro 3,Hybrid,2026-10-26,3
PBI,Centro 4,Hybrid,2026-10-26,3
PRI,Centro 4,Hybrid,2026-10-26,3
PYT,Centro 3,Online,2026-10-26,3
PYT,Centro 4,Hybrid,2026-10-26,3
SOC,Centro 2,In-person,2026-10-26,3
SST,Centro 1,Online,2026-10-26,3
SST,Centro 3,Hybrid,2026-10-26,3
SST,Centro 5,In-person,2026-10-26,3
TUR,Centro 4,Hybrid,2026-10-26,3
VND,Centro 1,Online,2026-10-26,3
HCP,Centro 4,In-person,2026-10-26,2
HOT,Centro 2,In-person,2026-10-26,2
SEG,Centro 1,Online,2026-10-26,2
SEG,Centro 2,Hybrid,2026-10-26,2
SOC,Centro 3,In-person,2026-10-26,2
SOC,Centro 4,In-person,2026-10-26,2
SST,Centro 4,In-person,2026-10-26,2
VND,Centro 3,Online,2026-10-26,2
EMP,Centro 2,In-person,2026-10-26,1
FOR,Centro 1,In-person,2026-10-26,1
FOR,Centro 4,Hybrid,2026-10-26,1
HCP,Centro 5,Hybrid,2026-10-26,1
PBI,Centro 5,Online,2026-10-26,1
PRI,Centro 2,In-person,2026-10-26,1
SEG,Centro 4,Online,2026-10-26,1
TUR,Centro 5,In-person,2026-10-26,1
INF,Centro 3,In-person,2026-11-02,36
ING,Centro 2,Online,2026-11-02,30
SST,Centro 2,Online,2026-11-02,30
EMP,Centro 2,In-person,2026-11-02,28
PBI,Centro 3,Online,2026-11-02,28
PBI,Centro 3,Hybrid,2026-11-02,28
VND,Centro 4,In-person,2026-11-02,28
LID,Centro 3,Online,2026-11-02,27
HAC,Centro 4,In-person,2026-11-02,26
SEG,Centro 2,Hybrid,2026-11-02,25
LOG,Centro 5,In-person,2026-11-02,24
SST,Centro 1,In-person,2026-11-02,24
CYB,Centro 3,In-person,2026-11-02,23
CYB,Centro 5,Online,2026-11-02,23
HOT,Centro 4,In-person,2026-11-02,23
PRI,Centro 4,Hybrid,2026-11-02,22
VND,Centro 3,Online,2026-11-02,22
HOT,Centro 5,Hybrid,2026-11-02,21
PYT,Centro 2,Hybrid,2026-11-02,21
PYT,Centro 5,In-person,2026-11-02,21
SEG,Centro 3,In-person,2026-11-02,21
EMP,Centro 4,In-person,2026-11-02,20
EXC,Centro 3,Hybrid,2026-11-02,20
HCP,Centro 1,In-person,2026-11-02,20
MNT,Centro 4,In-person,2026-11-02,20
PRI,Centro 5,In-person,2026-11-02,20
PYT,Centro 4,Hybrid,2026-11-02,20
SST,Centro 5,In-person,2026-11-02,20
VND,Centro 2,Online,2026-11-02,20
VND,Centro 5,Online,2026-11-02,20
CYB,Centro 1,Hybrid,2026-11-02,19
GES,Centro 4,Hybrid,2026-11-02,19
INF,Centro 2,In-person,2026-11-02,19
PBI,Centro 4,Hybrid,2026-11-02,19
SOC,Centro 5,In-person,2026-11-02,18
LOG,Centro 1,In-person,2026-11-02,17
TUR,Centro 2,In-person,2026-11-02,17
HOT,Centro 5,In-person,2026-11-02,16
PBI,Centro 2,Online,2026-11-02,16
FOR,Centro 5,Online,2026-11-02,15
HAC,Centro 5,In-person,2026-11-02,15
HCP,Centro 2,In-person,2026-11-02,15
PYT,Centro 1,Hybrid,2026-11-02,15
SEG,Centro 2,In-person,2026-11-02,15
SST,Centro 2,In-person,2026-11-02,15
TUR,Centro 5,In-person,2026-11-02,15
CYB,Centro 1,Online,2026-11-02,14
PRI,Centro 4,In-person,2026-11-02,14
FOR,Centro 1,In-person,2026-11-02,13
FOR,Centro 2,In-person,2026-11-02,12
HOT,Centro 1,Hybrid,2026-11-02,12
ING,Centro 2,Hybrid,2026-11-02,12
MNT,Centro 3,In-person,2026-11-02,12
EXC,Centro 5,Online,2026-11-02,11
SOC,Centro 3,In-person,2026-11-02,11
SST,Centro 3,Hybrid,2026-11-02,11
GER,Centro 5,In-person,2026-11-02,10
LOG,Centro 4,Hybrid,2026-11-02,10
PRI,Centro 3,In-person,2026-11-02,10
ING,Centro 4,Online,2026-11-02,9
PBI,Centro 2,In-person,2026-11-02,9
PRI,Centro 1,In-person,2026-11-02,9
PRO,Centro 1,In-person,2026-11-02,9
EXC,Centro 1,Hybrid,2026-11-02,8
EXC,Centro 5,Hybrid,2026-11-02,8
PRO,Centro 5,Hybrid,2026-11-02,8
SST,Centro 3,In-person,2026-11-02,8
VND,Centro 4,Online,2026-11-02,8
CYB,Centro 2,Hybrid,2026-11-02,7
FOR,Centro 3,Hybrid,2026-11-02,7
GER,Centro 2,Hybrid,2026-11-02,7
PBI,Centro 5,Online,2026-11-02,7
GER,Centro 1,Hybrid,2026-11-02,6
GER,Centro 2,In-person,2026-11-02,6
HAC,Centro 3,In-person,2026-11-02,6
ING,Centro 3,Hybrid,2026-11-02,6
LID,Centro 4,Hybrid,2026-11-02,6
MNT,Centro 5,In-person,2026-11-02,6
PRO,Centro 2,Hybrid,2026-11-02,6
SST,Centro 2,Hybrid,2026-11-02,6
CYB,Centro 3,Hybrid,2026-11-02,5
GER,Centro 3,In-person,2026-11-02,5
SEG,Centro 1,Online,2026-11-02,5
EXC,Centro 1,Online,2026-11-02,4
EXC,Centro 2,Online,2026-11-02,4
EXC,Centro 4,Hybrid,2026-11-02,4
HOT,Centro 1,In-person,2026-11-02,4
HOT,Centro 2,In-person,2026-11-02,4
LID,Centro 2,In-person,2026-11-02,4
LOG,Centro 2,In-person,2026-11-02,4
LOG,Centro 5,Hybrid,2026-11-02,4
PBI,Centro 4,Online,2026-11-02,4
SEG,Centro 3,Hybrid,2026-11-02,4
SOC,Centro 4,Hybrid,2026-11-02,4
SST,Centro 4,In-person,2026-11-02,4
VND,Centro 5,Hybrid,2026-11-02,4
CYB,Centro 3,Online,2026-11-02,3
CYB,Centro 4,Hybrid,2026-11-02,3
GER,Centro 1,In-person,2026-11-02,3
GER,Centro 5,Hybrid,2026-11-02,3
GES,Centro 5,In-person,2026-11-02,3
PRI,Centro 2,Hybrid,2026-11-02,3
PRI,Centro 3,Hybrid,2026-11-02,3
SCI,Centro 2,Hybrid,2026-11-02,3
TUR,Centro 1,Hybrid,2026-11-02,3
CYB,Centro 4,Online,2026-11-02,2
FOR,Centro 4,Hybrid,2026-11-02,2
GER,Centro 3,Hybrid,2026-11-02,2
LID,Centro 2,Hybrid,2026-11-02,2
LID,Centro 3,Hybrid,2026-11-02,2
MNT,Centro 2,In-person,2026-11-02,2
PYT,Centro 3,Hybrid,2026-11-02,2
EXC,Centro 2,In-person,2026-11-02,1
INF,Centro 2,Hybrid,2026-11-02,1
INF,Centro 4,In-person,2026-11-02,1
ING,Centro 3,In-person,2026-11-02,1
PBI,Centro 1,Online,2026-11-02,1
PBI,Centro 1,Hybrid,2026-11-02,1
PRO,Centro 3,Hybrid,2026-11-02,1
PRO,Centro 4,Online,2026-11-02,1
PYT,Centro 1,Online,2026-11-02,1
PYT,Centro 4,Online,2026-11-02,1
TUR,Centro 3,In-person,2026-11-02,1
PBI,Centro 1,Hybrid,2026-11-09,35
PBI,Centro 2,Hybrid,2026-11-09,31
PBI,Centro 2,Online,2026-11-09,29
PYT,Centro 2,Online,2026-11-09,29
MNT,Centro 1,In-person,2026-11-09,27
CYB,Centro 3,Online,2026-11-09,24
VND,Centro 5,Online,2026-11-09,24
SOC,Centro 4,Hybrid,2026-11-09,22
GES,Centro 2,Online,2026-11-09,21
PBI,Centro 5,Online,2026-11-09,21
PRO,Centro 1,In-person,2026-11-09,21
EMP,Centro 4,In-person,2026-11-09,19
PBI,Centro 4,Hybrid,2026-11-09,17
SOC,Centro 3,In-person,2026-11-09,17
ING,Centro 3,In-person,2026-11-09,16
PBI,Centro 1,Online,2026-11-09,16
VND,Centro 4,Online,2026-11-09,15
HAC,Centro 3,In-person,2026-11-09,14
PRO,Centro 5,Hybrid,2026-11-09,14
TUR,Centro 4,Hybrid,2026-11-09,14
EXC,Centro 2,In-person,2026-11-09,13
HOT,Centro 1,Hybrid,2026-11-09,13
SST,Centro 1,In-person,2026-11-09,13
SST,Centro 4,Online,2026-11-09,13
SST,Centro 4,In-person,2026-11-09,13
EXC,Centro 3,Hybrid,2026-11-09,12
CYB,Centro 3,In-person,2026-11-09,11
GER,Centro 1,Hybrid,2026-11-09,11
GER,Centro 2,In-person,2026-11-09,11
INF,Centro 2,In-person,2026-11-09,11
PYT,Centro 2,In-person,2026-11-09,11
SEG,Centro 3,Online,2026-11-09,11
VND,Centro 1,Online,2026-11-09,11
VND,Centro 2,Online,2026-11-09,11
PRO,Centro 3,Hybrid,2026-11-09,10
SEG,Centro 3,Hybrid,2026-11-09,10
EMP,Centro 3,In-person,2026-11-09,9
GER,Centro 5,Hybrid,2026-11-09,9
HOT,Centro 3,In-person,2026-11-09,9
SCI,Centro 4,In-person,2026-11-09,9
SST,Centro 4,Hybrid,2026-11-09,9
HCP,Centro 1,Hybrid,2026-11-09,8
HOT,Centro 3,Hybrid,2026-11-09,8
MNT,Centro 2,In-person,2026-11-09,8
PRI,Centro 1,In-person,2026-11-09,8
PRI,Centro 2,In-person,2026-11-09,8
PYT,Centro 5,In-person,2026-11-09,8
LID,Centro 3,Online,2026-11-09,7
SCI,Centro 1,In-person,2026-11-09,7
SCI,Centro 2,In-person,2026-11-09,7
SEG,Centro 1,Online,2026-11-09,7
SST,Centro 5,Hybrid,2026-11-09,7
HOT,Centro 2,In-person,2026-11-09,6
MNT,Centro 5,In-person,2026-11-09,6
PRI,Centro 3,Hybrid,2026-11-09,6
PRI,Centro 3,In-person,2026-11-09,6
TUR,Centro 5,Hybrid,2026-11-09,6
EXC,Centro 5,Online,2026-11-09,5
HAC,Centro 2,Online,2026-11-09,5
HOT,Centro 5,Hybrid,2026-11-09,5
INF,Centro 1,In-person,2026-11-09,5
PBI,Centro 5,In-person,2026-11-09,5
PYT,Centro 4,Online,2026-11-09,5
SEG,Centro 1,Hybrid,2026-11-09,5
CYB,Centro 1,Online,2026-11-09,4
FOR,Centro 1,In-person,2026-11-09,4
FOR,Centro 5,Online,2026-11-09,4
LOG,Centro 2,In-person,2026-11-09,4
LOG,Centro 5,In-person,2026-11-09,4
PYT,Centro 2,Hybrid,2026-11-09,4
VND,Centro 5,Hybrid,2026-11-09,4
CYB,Centro 4,Online,2026-11-09,3
EXC,Centro 1,Hybrid,2026-11-09,3
INF,Centro 2,Hybrid,2026-11-09,3
INF,Centro 4,In-person,2026-11-09,3
LID,Centro 2,In-person,2026-11-09,3
LID,Centro 4,Hybrid,2026-11-09,3
LOG,Centro 1,In-person,2026-11-09,3
SST,Centro 2,Hybrid,2026-11-09,3
SST,Centro 2,In-person,2026-11-09,3
CYB,Centro 2,Hybrid,2026-11-09,2
CYB,Centro 2,In-person,2026-11-09,2
EMP,Centro 2,In-person,2026-11-09,2
PRI,Centro 4,In-person,2026-11-09,2
PYT,Centro 4,Hybrid,2026-11-09,2
EMP,Centro 5,In-person,2026-11-09,1
GER,Centro 4,In-person,2026-11-09,1
HAC,Centro 5,In-person,2026-11-09,1
HCP,Centro 1,In-person,2026-11-09,1
INF,Centro 1,Hybrid,2026-11-09,1
LID,Centro 5,Hybrid,2026-11-09,1
LOG,Centro 4,In-person,2026-11-09,1
PRI,Centro 5,In-person,2026-11-09,1
PYT,Centro 1,Online,2026-11-09,1
PYT,Centro 3,Online,2026-11-09,1
SEG,Centro 4,Online,2026-11-09,1
SOC,Centro 5,In-person,2026-11-09,1
TUR,Centro 5,In-person,2026-11-09,1
VND,Centro 4,Hybrid,2026-11-09,1
CYB,Centro 3,Hybrid,2026-11-16,42
PBI,Centro 4,Hybrid,2026-11-16,39
EMP,Centro 3,In-person,2026-11-16,31
ING,Centro 5,Online,2026-11-16,31
PYT,Centro 1,Online,2026-11-16,31
SOC,Centro 1,Hybrid,2026-11-16,28
PBI,Centro 5,In-person,2026-11-16,25
PRI,Centro 5,In-person,2026-11-16,25
SOC,Centro 4,In-person,2026-11-16,24
HCP,Centro 3,In-person,2026-11-16,23
PRI,Centro 4,In-person,2026-11-16,23
VND,Centro 4,Hybrid,2026-11-16,23
CYB,Centro 4,Online,2026-11-16,22
GER,Centro 1,In-person,2026-11-16,22
TUR,Centro 5,Hybrid,2026-11-16,22
INF,Centro 1,Hybrid,2026-11-16,21
CYB,Centro 2,In-person,2026-11-16,20
SEG,Centro 1,Online,2026-11-16,20
EXC,Centro 5,Hybrid,2026-11-16,19
GER,Centro 4,In-person,2026-11-16,19
GER,Centro 5,Hybrid,2026-11-16,19
GER,Centro 1,Hybrid,2026-11-16,18
SEG,Centro 3,Hybrid,2026-11-16,18
CYB,Centro 1,Online,2026-11-16,17
GES,Centro 5,Online,2026-11-16,17
SST,Centro 1,Online,2026-11-16,17
VND,Centro 2,Hybrid,2026-11-16,17
HCP,Centro 1,In-person,2026-11-16,16
LID,Centro 4,Hybrid,2026-11-16,16
LOG,Centro 1,In-person,2026-11-16,16
LOG,Centro 4,Hybrid,2026-11-16,16
LID,Centro 1,Online,2026-11-16,15
MNT,Centro 2,In-person,2026-11-16,15
PRI,Centro 3,In-person,2026-11-16,15
ING,Centro 4,Online,2026-11-16,14
PBI,Centro 1,Hybrid,2026-11-16,14
SST,Centro 3,Hybrid,2026-11-16,14
LID,Centro 3,Online,2026-11-16,13
SCI,Centro 4,In-person,2026-11-16,13
EXC,Centro 1,Hybrid,2026-11-16,12
LOG,Centro 5,In-person,2026-11-16,12
VND,Centro 5,Online,2026-11-16,12
ING,Centro 2,Hybrid,2026-11-16,11
HAC,Centro 4,In-person,2026-11-16,10
PYT,Centro 1,Hybrid,2026-11-16,10
HAC,Centro 3,In-person,2026-11-16,9
PBI,Centro 2,In-person,2026-11-16,9
SCI,Centro 1,In-person,2026-11-16,9
VND,Centro 2,Online,2026-11-16,9
EXC,Centro 5,Online,2026-11-16,8
GES,Centro 5,In-person,2026-11-16,8
HCP,Centro 2,In-person,2026-11-16,8
SST,Centro 2,Hybrid,2026-11-16,8
FOR,Centro 4,Online,2026-11-16,7
GER,Centro 5,In-person,2026-11-16,7
ING,Centro 3,Online,2026-11-16,7
SEG,Centro 3,Online,2026-11-16,7
EMP,Centro 2,In-person,2026-11-16,6
GER,Centro 2,Hybrid,2026-11-16,6
HAC,Centro 5,Hybrid,2026-11-16,6
PRI,Centro 3,Hybrid,2026-11-16,6
CYB,Centro 2,Online,2026-11-16,5
EXC,Centro 3,Online,2026-11-16,5
GER,Centro 2,In-person,2026-11-16,5
HOT,Centro 1,In-person,2026-11-16,5
HOT,Centro 2,Hybrid,2026-11-16,5
INF,Centro 2,In-person,2026-11-16,5
MNT,Centro 5,In-person,2026-11-16,5
SEG,Centro 1,In-person,2026-11-16,5
VND,Centro 3,Online,2026-11-16,5
VND,Centro 4,Online,2026-11-16,5
CYB,Centro 1,Hybrid,2026-11-16,4
EXC,Centro 4,Online,2026-11-16,4
HOT,Centro 2,In-person,2026-11-16,4
PRI,Centro 1,In-person,2026-11-16,4
SEG,Centro 4,In-person,2026-11-16,4
SOC,Centro 5,Hybrid,2026-11-16,4
TUR,Centro 3,Hybrid,2026-11-16,4
FOR,Centro 2,In-person,2026-11-16,3
HCP,Centro 3,Hybrid,2026-11-16,3
PBI,Centro 1,Online,2026-11-16,3
PBI,Centro 2,Online,2026-11-16,3
PRO,Centro 5,Hybrid,2026-11-16,3
SST,Centro 4,Hybrid,2026-11-16,3
SST,Centro 5,In-person,2026-11-16,3
VND,Centro 1,Online,2026-11-16,3
CYB,Centro 2,Hybrid,2026-11-16,2
CYB,Centro 4,Hybrid,2026-11-16,2
GES,Centro 4,Hybrid,2026-11-16,2
HOT,Centro 1,Hybrid,2026-11-16,2
HOT,Centro 5,In-person,2026-11-16,2
LOG,Centro 4,In-person,2026-11-16,2
MNT,Centro 1,In-person,2026-11-16,2
SST,Centro 2,Online,2026-11-16,2
VND,Centro 4,In-person,2026-11-16,2
EMP,Centro 4,In-person,2026-11-16,1
GER,Centro 3,Hybrid,2026-11-16,1
GER,Centro 3,In-person,2026-11-16,1
GES,Centro 2,Online,2026-11-16,1
GES,Centro 5,Hybrid,2026-11-16,1
INF,Centro 2,Hybrid,2026-11-16,1
LID,Centro 5,In-person,2026-11-16,1
PBI,Centro 3,Online,2026-11-16,1
PRI,Centro 2,Hybrid,2026-11-16,1
PRI,Centro 2,In-person,2026-11-16,1
PRO,Centro 1,In-person,2026-11-16,1
SEG,Centro 3,In-person,2026-11-16,1
SEG,Centro 4,Online,2026-11-16,1
MNT,Centro 5,In-person,2026-11-23,47
CYB,Centro 1,Online,2026-11-23,39
HAC,Centro 5,Hybrid,2026-11-23,37
HCP,Centro 3,Hybrid,2026-11-23,26
EXC,Centro 2,Online,2026-11-23,25
CYB,Centro 2,Online,2026-11-23,24
GES,Centro 5,Online,2026-11-23,24
PYT,Centro 1,Hybrid,2026-11-23,24
ING,Centro 2,Hybrid,2026-11-23,21
EMP,Centro 2,In-person,2026-11-23,20
PBI,Centro 1,Online,2026-11-23,19
TUR,Centro 1,Hybrid,2026-11-23,19
GER,Centro 2,Hybrid,2026-11-23,18
HOT,Centro 2,In-person,2026-11-23,18
PBI,Centro 3,In-person,2026-11-23,18
PRI,Centro 4,In-person,2026-11-23,18
VND,Centro 5,Online,2026-11-23,18
GES,Centro 4,Hybrid,2026-11-23,17
SST,Centro 1,Online,2026-11-23,17
GER,Centro 4,In-person,2026-11-23,16
MNT,Centro 1,In-person,2026-11-23,16
PBI,Centro 4,Hybrid,2026-11-23,16
HCP,Centro 1,In-person,2026-11-23,15
PRI,Centro 3,In-person,2026-11-23,15
SOC,Centro 5,In-person,2026-11-23,15
SOC,Centro 3,In-person,2026-11-23,14
EMP,Centro 3,In-person,2026-11-23,13
PBI,Centro 1,Hybrid,2026-11-23,13
PRI,Centro 4,Hybrid,2026-11-23,13
HOT,Centro 3,Hybrid,2026-11-23,11
SST,Centro 1,In-person,2026-11-23,11
PBI,Centro 5,Online,2026-11-23,10
SST,Centro 5,In-person,2026-11-23,10
FOR,Centro 4,Online,2026-11-23,9
ING,Centro 5,Online,2026-11-23,9
MNT,Centro 3,In-person,2026-11-23,9
SST,Centro 2,In-person,2026-11-23,9
HOT,Centro 5,In-person,2026-11-23,8
LID,Centro 5,Hybrid,2026-11-23,8
LID,Centro 5,In-person,2026-11-23,8
VND,Centro 4,Online,2026-11-23,8
HOT,Centro 1,In-person,2026-11-23,7
PBI,Centro 2,In-person,2026-11-23,7
PRI,Centro 5,Hybrid,2026-11-23,7
EXC,Centro 3,Online,2026-11-23,6
TUR,Centro 2,In-person,2026-11-23,6
GER,Centro 2,In-person,2026-11-23,5
HCP,Centro 1,Hybrid,2026-11-23,5
HOT,Centro 1,Hybrid,2026-11-23,5
LOG,Centro 4,Hybrid,2026-11-23,5
MNT,Centro 2,In-person,2026-11-23,5
SOC,Centro 1,Hybrid,2026-11-23,5
SST,Centro 3,In-person,2026-11-23,5
SST,Centro 5,Hybrid,2026-11-23,5
TUR,Centro 5,Hybrid,2026-11-23,5
PYT,Centro 3,In-person,2026-11-23,4
EMP,Centro 5,In-person,2026-11-23,3
HAC,Centro 3,In-person,2026-11-23,3
PBI,Centro 4,Online,2026-11-23,3
PBI,Centro 5,In-person,2026-11-23,3
SEG,Centro 3,Hybrid,2026-11-23,3
GER,Centro 5,In-person,2026-11-23,2
HAC,Centro 4,In-person,2026-11-23,2
INF,Centro 3,In-person,2026-11-23,2
ING,Centro 4,Online,2026-11-23,2
PBI,Centro 4,In-person,2026-11-23,2
SCI,Centro 1,In-person,2026-11-23,2
SCI,Centro 4,In-person,2026-11-23,2
CYB,Centro 3,Online,2026-11-23,1
EXC,Centro 5,Online,2026-11-23,1
FOR,Centro 2,Hybrid,2026-11-23,1
GER,Centro 1,Hybrid,2026-11-23,1
HAC,Centro 5,In-person,2026-11-23,1
INF,Centro 1,Hybrid,2026-11-23,1
LID,Centro 4,Hybrid,2026-11-23,1
LOG,Centro 2,In-person,2026-11-23,1
MNT,Centro 4,In-person,2026-11-23,1
PRI,Centro 2,Hybrid,2026-11-23,1
PRO,Centro 5,Hybrid,2026-11-23,1
PYT,Centro 1,Online,2026-11-23,1
PYT,Centro 2,Online,2026-11-23,1
PYT,Centro 2,Hybrid,2026-11-23,1
SCI,Centro 2,In-person,2026-11-23,1
SEG,Centro 3,In-person,2026-11-23,1
SST,Centro 2,Online,2026-11-23,1
MNT,Centro 5,In-person,2026-11-30,34
MNT,Centro 1,In-person,2026-11-30,32
SEG,Centro 3,Hybrid,2026-11-30,32
PRO,Centro 4,Online,2026-11-30,31
EMP,Centro 3,In-person,2026-11-30,29
CYB,Centro 3,Hybrid,2026-11-30,23
PBI,Centro 5,Online,2026-11-30,23
LID,Centro 2,In-person,2026-11-30,21
SCI,Centro 1,In-person,2026-11-30,21
GES,Centro 5,Online,2026-11-30,20
GES,Centro 4,Hybrid,2026-11-30,19
CYB,Centro 4,In-person,2026-11-30,18
INF,Centro 1,In-person,2026-11-30,18
INF,Centro 2,In-person,2026-11-30,18
GER,Centro 5,In-person,2026-11-30,17
HOT,Centro 5,In-person,2026-11-30,17
INF,Centro 3,In-person,2026-11-30,17
INF,Centro 4,In-person,2026-11-30,17
LID,Centro 4,Hybrid,2026-11-30,17
PBI,Centro 2,In-person,2026-11-30,17
MNT,Centro 2,In-person,2026-11-30,16
PYT,Centro 3,In-person,2026-11-30,16
SST,Centro 2,Online,2026-11-30,16
PRO,Centro 1,Hybrid,2026-11-30,15
GER,Centro 2,In-person,2026-11-30,14
HOT,Centro 2,In-person,2026-11-30,14
LID,Centro 5,In-person,2026-11-30,12
MNT,Centro 3,In-person,2026-11-30,12
PRI,Centro 4,In-person,2026-11-30,12
SOC,Centro 5,Hybrid,2026-11-30,12
GER,Centro 3,In-person,2026-11-30,11
PRI,Centro 2,In-person,2026-11-30,11
GER,Centro 2,Hybrid,2026-11-30,9
PYT,Centro 2,Hybrid,2026-11-30,9
GER,Centro 1,Hybrid,2026-11-30,8
HAC,Centro 5,Hybrid,2026-11-30,8
PRI,Centro 4,Hybrid,2026-11-30,8
PRO,Centro 3,Hybrid,2026-11-30,8
EXC,Centro 4,Online,2026-11-30,7
HOT,Centro 3,Hybrid,2026-11-30,7
EMP,Centro 5,In-person,2026-11-30,6
FOR,Centro 1,Online,2026-11-30,6
GER,Centro 4,In-person,2026-11-30,6
