action_id,course_id,local,start_date,end_date,modality,status,total_students
H_VND_0550,VND,Centro 2,2025-06-09,2025-06-14,Hybrid,Finalizada,14
E_CYB_0811,CYB,Centro 2,2025-06-09,2025-06-15,Online,Finalizada,27
E_EXC_0737,EXC,Centro 5,2025-06-09,2025-06-16,Online,Finalizada,17
P_GER_0669,GER,Centro 1,2025-06-09,2025-06-16,In-person,Finalizada,21
P_GER_0670,GER,Centro 2,2025-06-09,2025-06-16,In-person,Finalizada,16
P_GER_0675,GER,Centro 3,2025-06-09,2025-06-16,In-person,Finalizada,16
P_GER_0678,GER,Centro 4,2025-06-09,2025-06-16,In-person,Finalizada,22
P_GER_0681,GER,Centro 5,2025-06-09,2025-06-16,In-person,Finalizada,18
E_GES_0454,GES,Centro 5,2025-06-09,2025-06-16,Online,Finalizada,26
E_ING_0431,ING,Centro 2,2025-06-09,2025-06-20,Online,Finalizada,24
E_ING_0432,ING,Centro 2,2025-06-09,2025-06-20,Online,Finalizada,26
E_PBI_0803,PBI,Centro 1,2025-06-09,2025-06-20,Online,Finalizada,26
E_PBI_0809,PBI,Centro 2,2025-06-09,2025-06-20,Online,Finalizada,21
E_ING_0435,ING,Centro 5,2025-06-09,2025-06-21,Online,Finalizada,21
H_FOR_0502,FOR,Centro 1,2025-06-09,2025-06-27,Hybrid,Finalizada,20
H_HAC_0581,HAC,Centro 3,2025-06-10,2025-06-11,Hybrid,Finalizada,29
P_SCI_0519,SCI,Centro 3,2025-06-10,2025-06-11,In-person,Finalizada,18
P_CYB_0813,CYB,Centro 2,2025-06-10,2025-06-12,In-person,Finalizada,8
P_LOG_0645,LOG,Centro 1,2025-06-10,2025-06-12,In-person,Cancelada,1
P_LOG_0656,LOG,Centro 5,2025-06-10,2025-06-12,In-person,Finalizada,16
P_PRI_0702,PRI,Centro 1,2025-06-10,2025-06-12,In-person,Cancelada,0
H_EXC_0724,EXC,Centro 2,2025-06-10,2025-06-13,Hybrid,Finalizada,24
P_LOG_0658,LOG,Centro 5,2025-06-10,2025-06-13,In-person,Finalizada,21
H_TUR_0388,TUR,Centro 4,2025-06-10,2025-06-13,Hybrid,Finalizada,15
H_HOT_0468,HOT,Centro 2,2025-06-10,2025-06-14,Hybrid,Finalizada,11
P_HOT_0474,HOT,Centro 5,2025-06-10,2025-06-14,In-person,Finalizada,16
H_PRI_0705,PRI,Centro 4,2025-06-10,2025-06-14,Hybrid,Finalizada,21
H_PBI_0820,PBI,Centro 3,2025-06-10,2025-06-15,Hybrid,Finalizada,20
E_EXC_0723,EXC,Centro 1,2025-06-10,2025-06-17,Online,Finalizada,27
E_CYB_0808,CYB,Centro 2,2025-06-10,2025-06-18,Online,Finalizada,33
E_CYB_0810,CYB,Centro 2,2025-06-10,2025-06-18,Online,Finalizada,21
E_PYT_0549,PYT,Centro 2,2025-06-10,2025-06-20,Online,Finalizada,26
P_PRI_0701,PRI,Centro 1,2025-06-11,2025-06-12,In-person,Finalizada,17
H_SEG_0828,SEG,Centro 3,2025-06-11,2025-06-12,Hybrid,Finalizada,29
E_HAC_0577,HAC,Centro 1,2025-06-11,2025-06-14,Online,Finalizada,22
P_MNT_0605,MNT,Centro 5,2025-06-11,2025-06-14,In-person,Finalizada,16
P_SST_0748,SST,Centro 1,2025-06-11,2025-06-14,In-person,Finalizada,10
P_PRO_0422,PRO,Centro 3,2025-06-11,2025-06-15,In-person,Finalizada,18
H_PBI_0824,PBI,Centro 4,2025-06-11,2025-06-16,Hybrid,Finalizada,19
H_TUR_0387,TUR,Centro 4,2025-06-11,2025-06-16,Hybrid,Finalizada,20
H_PBI_0819,PBI,Centro 3,2025-06-11,2025-06-17,Hybrid,Finalizada,21
H_PYT_0553,PYT,Centro 3,2025-06-11,2025-06-18,Hybrid,Finalizada,30
E_PBI_0818,PBI,Centro 3,2025-06-11,2025-06-22,Online,Finalizada,24
P_FOR_0505,FOR,Centro 2,2025-06-11,2025-06-24,In-person,Finalizada,15
P_FOR_0507,FOR,Centro 3,2025-06-11,2025-06-24,In-person,Finalizada,22
E_FOR_0506,FOR,Centro 2,2025-06-11,2025-07-11,Online,Finalizada,27
P_SEG_0830,SEG,Centro 4,2025-06-12,2025-06-14,In-person,Finalizada,19
P_INF_0520,INF,Centro 3,2025-06-12,2025-06-15,In-person,Finalizada,25
P_EMP_0449,EMP,Centro 5,2025-06-16,2025-06-18,In-person,Finalizada,15
P_HCP_0528,HCP,Centro 3,2025-06-16,2025-06-18,In-person,Finalizada,16
P_LOG_0649,LOG,Centro 2,2025-06-16,2025-06-18,In-person,Finalizada,22
P_SST_0750,SST,Centro 2,2025-06-16,2025-06-18,In-person,Finalizada,16
P_CYB_0817,CYB,Centro 4,2025-06-16,2025-06-19,In-person,Finalizada,19
P_EMP_0444,EMP,Centro 4,2025-06-16,2025-06-19,In-person,Cancelada,1
P_HOT_0465,HOT,Centro 2,2025-06-16,2025-06-19,In-person,Finalizada,19
P_HOT_0472,HOT,Centro 3,2025-06-16,2025-06-19,In-person,Finalizada,16
H_INF_0519,INF,Centro 3,2025-06-16,2025-06-19,Hybrid,Finalizada,21
H_LOG_0646,LOG,Centro 1,2025-06-16,2025-06-19,Hybrid,Finalizada,18
P_MNT_0599,MNT,Centro 4,2025-06-16,2025-06-19,In-person,Finalizada,14
H_SCI_0515,SCI,Centro 1,2025-06-16,2025-06-19,Hybrid,Finalizada,10
H_TUR_0386,TUR,Centro 3,2025-06-16,2025-06-19,Hybrid,Finalizada,25
E_HAC_0576,HAC,Centro 1,2025-06-16,2025-06-20,Online,Finalizada,18
H_LOG_0648,LOG,Centro 2,2025-06-16,2025-06-20,Hybrid,Finalizada,17
H_LOG_0651,LOG,Centro 3,2025-06-16,2025-06-20,Hybrid,Finalizada,20
P_MNT_0602,MNT,Centro 5,2025-06-16,2025-06-20,In-person,Finalizada,24
P_MNT_0606,MNT,Centro 5,2025-06-16,2025-06-20,In-person,Finalizada,17
H_SOC_0356,SOC,Centro 3,2025-06-16,2025-06-20,Hybrid,Finalizada,17
E_CYB_0816,CYB,Centro 4,2025-06-16,2025-06-22,Online,Finalizada,31
H_ING_0430,ING,Centro 2,2025-06-16,2025-06-22,Hybrid,Finalizada,18
E_LID_0557,LID,Centro 5,2025-06-16,2025-06-22,Online,Finalizada,28
H_PBI_0805,PBI,Centro 1,2025-06-16,2025-06-22,Hybrid,Finalizada,25
E_GES_0452,GES,Centro 4,2025-06-16,2025-06-23,Online,Finalizada,24
H_PYT_0550,PYT,Centro 2,2025-06-16,2025-06-23,Hybrid,Finalizada,20
E_EXC_0727,EXC,Centro 2,2025-06-16,2025-06-24,Online,Finalizada,30
E_GES_0455,GES,Centro 5,2025-06-16,2025-06-24,Online,Finalizada,24
E_PBI_0811,PBI,Centro 2,2025-06-16,2025-06-25,Online,Finalizada,19
E_PBI_0822,PBI,Centro 4,2025-06-16,2025-06-26,Online,Finalizada,29
E_ING_0433,ING,Centro 4,2025-06-16,2025-06-27,Online,Finalizada,32
E_PBI_0804,PBI,Centro 1,2025-06-16,2025-06-27,Online,Finalizada,26
E_PBI_0825,PBI,Centro 4,2025-06-16,2025-06-27,Online,Finalizada,26
P_PRI_0703,PRI,Centro 1,2025-06-17,2025-06-18,In-person,Finalizada,13
H_SEG_0827,SEG,Centro 2,2025-06-17,2025-06-18,Hybrid,Cancelada,1
P_SEG_0826,SEG,Centro 2,2025-06-17,2025-06-18,In-person,Finalizada,20
H_CYB_0815,CYB,Centro 4,2025-06-17,2025-06-20,Hybrid,Finalizada,23
P_SST_0756,SST,Centro 3,2025-06-17,2025-06-20,In-person,Finalizada,16
H_ING_0436,ING,Centro 5,2025-06-17,2025-06-23,Hybrid,Finalizada,20
E_PBI_0813,PBI,Centro 2,2025-06-17,2025-06-28,Online,Finalizada,18
H_SCI_0516,SCI,Centro 1,2025-06-18,2025-06-19,Hybrid,Finalizada,17
P_EMP_0448,EMP,Centro 5,2025-06-18,2025-06-20,In-person,Finalizada,13
P_LOG_0657,LOG,Centro 5,2025-06-18,2025-06-20,In-person,Finalizada,22
H_SEG_0824,SEG,Centro 1,2025-06-18,2025-06-20,Hybrid,Finalizada,21
P_SST_0751,SST,Centro 2,2025-06-18,2025-06-20,In-person,Finalizada,13
P_SST_0755,SST,Centro 2,2025-06-18,2025-06-20,In-person,Finalizada,22
H_GES_0451,GES,Centro 3,2025-06-18,2025-06-21,Hybrid,Finalizada,17
P_MNT_0601,MNT,Centro 5,2025-06-18,2025-06-21,In-person,Finalizada,16
P_MNT_0603,MNT,Centro 5,2025-06-18,2025-06-21,In-person,Finalizada,17
H_PRI_0700,PRI,Centro 1,2025-06-18,2025-06-21,Hybrid,Cancelada,1
H_INF_0516,INF,Centro 1,2025-06-18,2025-06-22,Hybrid,Finalizada,15
H_INF_0521,INF,Centro 4,2025-06-18,2025-06-22,Hybrid,Finalizada,23
H_EXC_0732,EXC,Centro 3,2025-06-18,2025-06-23,Hybrid,Finalizada,23
E_CYB_0823,CYB,Centro 4,2025-06-18,2025-06-25,Online,Finalizada,27
P_GER_0671,GER,Centro 2,2025-06-18,2025-06-25,In-person,Finalizada,8
H_FOR_0512,FOR,Centro 5,2025-06-18,2025-07-06,Hybrid,Finalizada,20
E_FOR_0511,FOR,Centro 5,2025-06-18,2025-07-18,Online,Finalizada,27
H_HAC_0579,HAC,Centro 2,2025-06-19,2025-06-21,Hybrid,Finalizada,20
P_EMP_0442,EMP,Centro 3,2025-06-19,2025-06-22,In-person,Finalizada,19
P_MNT_0597,MNT,Centro 3,2025-06-19,2025-06-22,In-person,Finalizada,17
E_FOR_0509,FOR,Centro 3,2025-06-19,2025-07-19,Online,Finalizada,16
P_CYB_0807,CYB,Centro 2,2025-06-23,2025-06-25,In-person,Finalizada,16
P_EXC_0725,EXC,Centro 2,2025-06-23,2025-06-25,In-person,Finalizada,13
P_LOG_0652,LOG,Centro 3,2025-06-23,2025-06-25,In-person,Finalizada,19
P_CYB_0819,CYB,Centro 4,2025-06-23,2025-06-26,In-person,Cancelada,3
H_HAC_0578,HAC,Centro 2,2025-06-23,2025-06-26,Hybrid,Finalizada,31
H_HCP_0524,HCP,Centro 1,2025-06-23,2025-06-26,Hybrid,Cancelada,4
P_MNT_0598,MNT,Centro 4,2025-06-23,2025-06-26,In-person,Finalizada,21
P_MNT_0604,MNT,Centro 5,2025-06-23,2025-06-26,In-person,Finalizada,20
P_SOC_0358,SOC,Centro 4,2025-06-23,2025-06-26,In-person,Finalizada,14
P_SST_0760,SST,Centro 5,2025-06-23,2025-06-26,In-person,Finalizada,16
P_TUR_0384,TUR,Centro 2,2025-06-23,2025-06-26,In-person,Finalizada,17
H_CYB_0814,CYB,Centro 2,2025-06-23,2025-06-27,Hybrid,Finalizada,20
H_GES_0450,GES,Centro 2,2025-06-23,2025-06-27,Hybrid,Finalizada,27
P_MNT_0596,MNT,Centro 2,2025-06-23,2025-06-27,In-person,Finalizada,15
H_PBI_0827,PBI,Centro 5,2025-06-23,2025-06-27,Hybrid,Finalizada,19
P_PRO_0425,PRO,Centro 4,2025-06-23,2025-06-27,In-person,Finalizada,16
H_CYB_0806,CYB,Centro 1,2025-06-23,2025-06-28,Hybrid,Finalizada,19
P_ING_0434,ING,Centro 5,2025-06-23,2025-06-28,In-person,Finalizada,12
P_GER_0677,GER,Centro 3,2025-06-23,2025-06-30,In-person,Finalizada,20
H_ING_0429,ING,Centro 1,2025-06-23,2025-06-30,Hybrid,Finalizada,19
E_EXC_0730,EXC,Centro 3,2025-06-23,2025-07-01,Online,Finalizada,28
P_GER_0672,GER,Centro 2,2025-06-23,2025-07-01,In-person,Finalizada,16
H_GER_0676,GER,Centro 3,2025-06-23,2025-07-02,Hybrid,Finalizada,17
H_FOR_0503,FOR,Centro 2,2025-06-23,2025-07-10,Hybrid,Finalizada,23
H_SEG_0825,SEG,Centro 2,2025-06-24,2025-06-25,Hybrid,Finalizada,15
P_EMP_0440,EMP,Centro 1,2025-06-24,2025-06-26,In-person,Finalizada,18
P_EXC_0731,EXC,Centro 3,2025-06-24,2025-06-27,In-person,Finalizada,17
H_SCI_0522,SCI,Centro 5,2025-06-24,2025-06-27,Hybrid,Finalizada,21
H_CYB_0820,CYB,Centro 4,2025-06-24,2025-06-28,Hybrid,Finalizada,20
H_HOT_0469,HOT,Centro 3,2025-06-24,2025-06-30,Hybrid,Finalizada,20
E_PBI_0817,PBI,Centro 3,2025-06-24,2025-07-03,Online,Cancelada,2
E_SEG_0829,SEG,Centro 3,2025-06-25,2025-06-29,Online,Finalizada,20
E_HAC_0582,HAC,Centro 4,2025-06-26,2025-06-30,Online,Cancelada,7
H_CYB_0824,CYB,Centro 4,2025-06-26,2025-07-01,Hybrid,Finalizada,11
H_EXC_0728,EXC,Centro 2,2025-06-26,2025-07-01,Hybrid,Finalizada,23
E_SST_0758,SST,Centro 4,2025-06-26,2025-07-02,Online,Cancelada,0
H_PYT_0548,PYT,Centro 2,2025-06-26,2025-07-03,Hybrid,Finalizada,30
P_EXC_0736,EXC,Centro 5,2025-06-30,2025-07-02,In-person,Finalizada,21
P_LOG_0654,LOG,Centro 3,2025-06-30,2025-07-02,In-person,Finalizada,13
P_TUR_0389,TUR,Centro 5,2025-06-30,2025-07-02,In-person,Finalizada,24
P_HOT_0467,HOT,Centro 2,2025-06-30,2025-07-03,In-person,Finalizada,9
P_INF_0522,INF,Centro 4,2025-06-30,2025-07-03,In-person,Finalizada,18
P_INF_0523,INF,Centro 5,2025-06-30,2025-07-03,In-person,Finalizada,19
P_SST_0759,SST,Centro 4,2025-06-30,2025-07-03,In-person,Finalizada,22
P_VND_0545,VND,Centro 1,2025-06-30,2025-07-03,In-person,Finalizada,22
H_HCP_0525,HCP,Centro 2,2025-06-30,2025-07-04,Hybrid,Finalizada,21
P_MNT_0594,MNT,Centro 1,2025-06-30,2025-07-04,In-person,Cancelada,1
H_PRI_0707,PRI,Centro 5,2025-06-30,2025-07-04,Hybrid,Finalizada,25
P_PRO_0427,PRO,Centro 4,2025-06-30,2025-07-04,In-person,Finalizada,10
H_SOC_0354,SOC,Centro 3,2025-06-30,2025-07-04,Hybrid,Finalizada,23
H_PBI_0814,PBI,Centro 2,2025-06-30,2025-07-05,Hybrid,Finalizada,22
H_PRO_0418,PRO,Centro 1,2025-06-30,2025-07-05,Hybrid,Finalizada,28
H_SST_0754,SST,Centro 2,2025-06-30,2025-07-05,Hybrid,Finalizada,16
E_GES_0449,GES,Centro 2,2025-06-30,2025-07-06,Online,Finalizada,30
E_LID_0555,LID,Centro 3,2025-06-30,2025-07-06,Online,Finalizada,23
H_PBI_0801,PBI,Centro 1,2025-06-30,2025-07-06,Hybrid,Finalizada,22
H_PBI_0808,PBI,Centro 1,2025-06-30,2025-07-06,Hybrid,Finalizada,18
E_CYB_0818,CYB,Centro 4,2025-06-30,2025-07-07,Online,Finalizada,23
P_GER_0668,GER,Centro 1,2025-06-30,2025-07-07,In-person,Finalizada,14
P_GER_0680,GER,Centro 5,2025-06-30,2025-07-07,In-person,Finalizada,23
E_LID_0553,LID,Centro 2,2025-06-30,2025-07-07,Online,Finalizada,16
P_GER_0674,GER,Centro 3,2025-06-30,2025-07-08,In-person,Finalizada,17
E_FOR_0504,FOR,Centro 2,2025-06-30,2025-07-30,Online,Finalizada,22
H_HAC_0589,HAC,Centro 1,2025-07-07,2025-07-08,Hybrid,Finalizada,17
P_HCP_0535,HCP,Centro 3,2025-07-07,2025-07-08,In-person,Finalizada,20
P_PRI_0711,PRI,Centro 2,2025-07-07,2025-07-08,In-person,Finalizada,15
P_PRI_0714,PRI,Centro 2,2025-07-07,2025-07-08,In-person,Finalizada,26
P_PRI_0718,PRI,Centro 3,2025-07-07,2025-07-08,In-person,Finalizada,9
P_SCI_0525,SCI,Centro 1,2025-07-07,2025-07-08,In-person,Finalizada,15
P_HAC_0588,HAC,Centro 1,2025-07-07,2025-07-09,In-person,Finalizada,25
H_SCI_0527,SCI,Centro 5,2025-07-07,2025-07-09,Hybrid,Finalizada,12
P_SEG_0839,SEG,Centro 5,2025-07-07,2025-07-09,In-person,Finalizada,15
P_SOC_0361,SOC,Centro 2,2025-07-07,2025-07-09,In-person,Finalizada,15
P_SST_0766,SST,Centro 4,2025-07-07,2025-07-09,In-person,Finalizada,18
P_CYB_0831,CYB,Centro 1,2025-07-07,2025-07-10,In-person,Finalizada,21
H_HAC_0591,HAC,Centro 4,2025-07-07,2025-07-10,Hybrid,Finalizada,16
P_LOG_0660,LOG,Centro 1,2025-07-07,2025-07-10,In-person,Finalizada,8
P_MNT_0614,MNT,Centro 3,2025-07-07,2025-07-10,In-person,Finalizada,23
P_PRO_0432,PRO,Centro 3,2025-07-07,2025-07-10,In-person,Finalizada,17
P_PRO_0434,PRO,Centro 5,2025-07-07,2025-07-10,In-person,Finalizada,17
H_SOC_0360,SOC,Centro 1,2025-07-07,2025-07-10,Hybrid,Finalizada,26
P_SOC_0362,SOC,Centro 2,2025-07-07,2025-07-10,In-person,Finalizada,24
H_HCP_0537,HCP,Centro 5,2025-07-07,2025-07-11,Hybrid,Finalizada,19
P_HOT_0480,HOT,Centro 5,2025-07-07,2025-07-11,In-person,Finalizada,16
H_LOG_0668,LOG,Centro 5,2025-07-07,2025-07-11,Hybrid,Finalizada,17
P_MNT_0611,MNT,Centro 2,2025-07-07,2025-07-11,In-person,Finalizada,17
P_MNT_0612,MNT,Centro 2,2025-07-07,2025-07-11,In-person,Finalizada,12
H_VND_0553,VND,Centro 1,2025-07-07,2025-07-11,Hybrid,Finalizada,25
E_CYB_0836,CYB,Centro 3,2025-07-07,2025-07-13,Online,Finalizada,25
E_GES_0460,GES,Centro 4,2025-07-07,2025-07-13,Online,Finalizada,24
E_CYB_0835,CYB,Centro 3,2025-07-07,2025-07-15,Online,Finalizada,27
E_EXC_0743,EXC,Centro 3,2025-07-07,2025-07-15,Online,Finalizada,26
E_SST_0764,SST,Centro 3,2025-07-07,2025-07-15,Online,Finalizada,31
E_PBI_0828,PBI,Centro 1,2025-07-07,2025-07-18,Online,Finalizada,22
E_PBI_0832,PBI,Centro 3,2025-07-07,2025-07-18,Online,Finalizada,26
E_PRO_0431,PRO,Centro 2,2025-07-07,2025-07-18,Online,Finalizada,30
P_FOR_0513,FOR,Centro 1,2025-07-07,2025-07-19,In-person,Finalizada,23
E_PYT_0562,PYT,Centro 2,2025-07-07,2025-07-19,Online,Finalizada,21
H_SEG_0836,SEG,Centro 4,2025-07-08,2025-07-09,Hybrid,Finalizada,26
P_EXC_0738,EXC,Centro 2,2025-07-08,2025-07-10,In-person,Finalizada,16
P_HCP_0532,HCP,Centro 1,2025-07-08,2025-07-10,In-person,Finalizada,17
H_LOG_0662,LOG,Centro 1,2025-07-08,2025-07-11,Hybrid,Finalizada,29
H_PRI_0720,PRI,Centro 5,2025-07-08,2025-07-11,Hybrid,Finalizada,17
H_CYB_0838,CYB,Centro 4,2025-07-08,2025-07-12,Hybrid,Finalizada,21
P_PBI_0829,PBI,Centro 2,2025-07-08,2025-07-12,In-person,Finalizada,14
P_PYT_0563,PYT,Centro 3,2025-07-08,2025-07-13,In-person,Finalizada,21
E_SEG_0835,SEG,Centro 4,2025-07-08,2025-07-13,Online,Finalizada,25
E_CYB_0837,CYB,Centro 4,2025-07-08,2025-07-14,Online,Finalizada,19
E_CYB_0840,CYB,Centro 4,2025-07-08,2025-07-15,Online,Finalizada,31
E_PBI_0831,PBI,Centro 3,2025-07-08,2025-07-18,Online,Finalizada,23
H_GER_0687,GER,Centro 3,2025-07-08,2025-07-19,Hybrid,Finalizada,21
E_PYT_0564,PYT,Centro 4,2025-07-08,2025-07-20,Online,Finalizada,22
H_FOR_0518,FOR,Centro 3,2025-07-08,2025-07-27,Hybrid,Finalizada,20
P_INF_0525,INF,Centro 2,2025-07-09,2025-07-11,In-person,Finalizada,17
P_MNT_0613,MNT,Centro 2,2025-07-09,2025-07-13,In-person,Finalizada,24
H_PRO_0429,PRO,Centro 2,2025-07-09,2025-07-14,Hybrid,Finalizada,24
H_PYT_0556,PYT,Centro 1,2025-07-09,2025-07-15,Hybrid,Finalizada,19
E_CYB_0841,CYB,Centro 4,2025-07-09,2025-07-16,Online,Finalizada,25
E_CYB_0845,CYB,Centro 5,2025-07-09,2025-07-17,Online,Finalizada,24
H_GER_0685,GER,Centro 1,2025-07-09,2025-07-19,Hybrid,Finalizada,21
H_FOR_0514,FOR,Centro 2,2025-07-09,2025-07-27,Hybrid,Finalizada,21
P_GES_0461,GES,Centro 5,2025-07-10,2025-07-12,In-person,Finalizada,10
P_SEG_0837,SEG,Centro 4,2025-07-10,2025-07-12,In-person,Finalizada,14
H_EXC_0741,EXC,Centro 3,2025-07-10,2025-07-14,Hybrid,Finalizada,22
H_LOG_0667,LOG,Centro 4,2025-07-10,2025-07-14,Hybrid,Finalizada,17
P_PRO_0433,PRO,Centro 4,2025-07-10,2025-07-14,In-person,Finalizada,20
E_VND_0554,VND,Centro 1,2025-07-10,2025-07-18,Online,Finalizada,23
E_PYT_0561,PYT,Centro 2,2025-07-10,2025-07-20,Online,Finalizada,23
P_PRI_0712,PRI,Centro 2,2025-07-14,2025-07-15,In-person,Finalizada,16
P_SCI_0523,SCI,Centro 1,2025-07-14,2025-07-15,In-person,Finalizada,10
P_SEG_0840,SEG,Centro 5,2025-07-14,2025-07-15,In-person,Finalizada,20
P_CYB_0843,CYB,Centro 5,2025-07-14,2025-07-16,In-person,Finalizada,16
P_EMP_0454,EMP,Centro 4,2025-07-14,2025-07-16,In-person,Finalizada,13
H_PRI_0708,PRI,Centro 1,2025-07-14,2025-07-16,Hybrid,Finalizada,24
H_CYB_0828,CYB,Centro 1,2025-07-14,2025-07-17,Hybrid,Finalizada,15
P_CYB_0844,CYB,Centro 5,2025-07-14,2025-07-17,In-person,Finalizada,16
P_EMP_0452,EMP,Centro 3,2025-07-14,2025-07-17,In-person,Finalizada,19
H_GES_0457,GES,Centro 1,2025-07-14,2025-07-17,Hybrid,Finalizada,22
H_HAC_0590,HAC,Centro 3,2025-07-14,2025-07-17,Hybrid,Cancelada,3
P_LOG_0664,LOG,Centro 2,2025-07-14,2025-07-17,In-person,Finalizada,17
H_PRI_0717,PRI,Centro 3,2025-07-14,2025-07-17,Hybrid,Finalizada,11
P_SST_0768,SST,Centro 5,2025-07-14,2025-07-17,In-person,Finalizada,17
P_VND_0559,VND,Centro 4,2025-07-14,2025-07-17,In-person,Finalizada,18
P_HOT_0477,HOT,Centro 2,2025-07-14,2025-07-18,In-person,Finalizada,25
P_MNT_0607,MNT,Centro 1,2025-07-14,2025-07-18,In-person,Finalizada,10
H_VND_0557,VND,Centro 4,2025-07-14,2025-07-19,Hybrid,Finalizada,24
H_PYT_0566,PYT,Centro 5,2025-07-14,2025-07-20,Hybrid,Cancelada,2
P_GER_0683,GER,Centro 1,2025-07-14,2025-07-21,In-person,Finalizada,8
H_ING_0437,ING,Centro 2,2025-07-14,2025-07-21,Hybrid,Finalizada,19
E_CYB_0834,CYB,Centro 3,2025-07-14,2025-07-22,Online,Finalizada,18
H_GER_0691,GER,Centro 4,2025-07-14,2025-07-23,Hybrid,Cancelada,6
H_GER_0682,GER,Centro 1,2025-07-14,2025-07-24,Hybrid,Finalizada,16
H_GER_0689,GER,Centro 3,2025-07-14,2025-07-24,Hybrid,Finalizada,20
E_PYT_0558,PYT,Centro 1,2025-07-14,2025-07-26,Online,Finalizada,21
P_INF_0526,INF,Centro 2,2025-07-15,2025-07-17,In-person,Finalizada,13
P_LID_0559,LID,Centro 1,2025-07-15,2025-07-17,In-person,Finalizada,20
P_LID_0560,LID,Centro 2,2025-07-15,2025-07-17,In-person,Finalizada,23
H_LID_0565,LID,Centro 4,2025-07-15,2025-07-18,Hybrid,Finalizada,19
H_EXC_0744,EXC,Centro 5,2025-07-15,2025-07-20,Hybrid,Finalizada,15
E_PBI_0830,PBI,Centro 3,2025-07-15,2025-07-24,Online,Finalizada,17
E_PBI_0833,PBI,Centro 4,2025-07-15,2025-07-26,Online,Finalizada,25
P_INF_0530,INF,Centro 5,2025-07-16,2025-07-18,In-person,Finalizada,10
P_PRI_0710,PRI,Centro 1,2025-07-16,2025-07-18,In-person,Finalizada,18
P_LID_0563,LID,Centro 4,2025-07-16,2025-07-19,In-person,Finalizada,20
P_SST_0765,SST,Centro 3,2025-07-16,2025-07-19,In-person,Finalizada,18
P_TUR_0393,TUR,Centro 5,2025-07-16,2025-07-19,In-person,Finalizada,23
E_VND_0556,VND,Centro 4,2025-07-16,2025-07-22,Online,Finalizada,28
E_EXC_0739,EXC,Centro 2,2025-07-16,2025-07-23,Online,Finalizada,25
E_EXC_0742,EXC,Centro 3,2025-07-16,2025-07-23,Online,Finalizada,27
P_GER_0688,GER,Centro 3,2025-07-16,2025-07-23,In-person,Finalizada,12
E_PYT_0559,PYT,Centro 2,2025-07-16,2025-07-26,Online,Finalizada,20
H_FOR_0516,FOR,Centro 3,2025-07-16,2025-08-03,Hybrid,Finalizada,26
P_INF_0524,INF,Centro 1,2025-07-17,2025-07-19,In-person,Finalizada,8
H_GER_0690,GER,Centro 4,2025-07-17,2025-07-27,Hybrid,Finalizada,20
P_HCP_0536,HCP,Centro 5,2025-07-21,2025-07-22,In-person,Finalizada,25
P_PRI_0713,PRI,Centro 2,2025-07-21,2025-07-22,In-person,Finalizada,11
P_CYB_0830,CYB,Centro 1,2025-07-21,2025-07-23,In-person,Finalizada,13
P_HCP_0534,HCP,Centro 3,2025-07-21,2025-07-23,In-person,Finalizada,18
P_LID_0562,LID,Centro 3,2025-07-21,2025-07-23,In-person,Finalizada,23
P_LOG_0663,LOG,Centro 2,2025-07-21,2025-07-23,In-person,Finalizada,11
H_PRI_0709,PRI,Centro 1,2025-07-21,2025-07-23,Hybrid,Finalizada,15
P_PRI_0715,PRI,Centro 2,2025-07-21,2025-07-23,In-person,Finalizada,17
P_PRI_0721,PRI,Centro 5,2025-07-21,2025-07-23,In-person,Cancelada,5
P_SCI_0526,SCI,Centro 2,2025-07-21,2025-07-23,In-person,Finalizada,8
P_SOC_0359,SOC,Centro 1,2025-07-21,2025-07-23,In-person,Finalizada,17
P_HOT_0476,HOT,Centro 2,2025-07-21,2025-07-24,In-person,Finalizada,18
P_HOT_0479,HOT,Centro 4,2025-07-21,2025-07-24,In-person,Finalizada,13
P_LOG_0661,LOG,Centro 1,2025-07-21,2025-07-24,In-person,Finalizada,21
P_LOG_0669,LOG,Centro 5,2025-07-21,2025-07-24,In-person,Finalizada,9
P_SOC_0365,SOC,Centro 4,2025-07-21,2025-07-24,In-person,Finalizada,22
P_SOC_0368,SOC,Centro 5,2025-07-21,2025-07-24,In-person,Finalizada,15
H_SST_0762,SST,Centro 1,2025-07-21,2025-07-24,Hybrid,Finalizada,19
H_CYB_0833,CYB,Centro 1,2025-07-21,2025-07-26,Hybrid,Finalizada,16
H_EXC_0740,EXC,Centro 2,2025-07-21,2025-07-26,Hybrid,Finalizada,15
H_EXC_0746,EXC,Centro 5,2025-07-21,2025-07-26,Hybrid,Finalizada,19
E_HAC_0587,HAC,Centro 1,2025-07-21,2025-07-26,Online,Finalizada,26
P_PYT_0565,PYT,Centro 5,2025-07-21,2025-07-26,In-person,Finalizada,18
E_SEG_0834,SEG,Centro 2,2025-07-21,2025-07-26,Online,Finalizada,27
E_CYB_0839,CYB,Centro 4,2025-07-21,2025-07-27,Online,Finalizada,29
E_GES_0458,GES,Centro 1,2025-07-21,2025-07-27,Online,Cancelada,1
E_SST_0767,SST,Centro 5,2025-07-21,2025-07-27,Online,Finalizada,29
P_GER_0684,GER,Centro 1,2025-07-21,2025-07-28,In-person,Finalizada,24
H_GER_0686,GER,Centro 3,2025-07-21,2025-08-01,Hybrid,Finalizada,18
